PROVID;CULTURE;Religion;TRADEGOOD;unused;unused2;lower_strata;middle_strata;proletariat;slaves;tribesmen;upper_strata;INDUSTRIALISATION;PROVINCE RANK;NAME;AREA;TERRAIN;;;Subcultures / religons;Extra pop type;Extra pop culture;Extra pop religion;Extra pop size;Extra pop type;Extra pop culture;Extra pop religion;Extra pop size;Extra pop type;Extra pop culture;Extra pop religion;Extra pop size;Extra pop type;Extra pop culture;Extra pop religion;Extra pop size;Extra pop type;Extra pop culture;Extra pop religion;Extra pop size;Extra pop type;Extra pop culture;Extra pop religion;Extra pop size;Extra pop type;Extra pop culture;Extra pop religion;Extra pop size
10332;;;;0;0;0;0;0;0;0;0;0;0;PROV10332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10333;;;;0;0;0;0;0;0;0;0;0;0;PROV10333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10334;;;;0;0;0;0;0;0;0;0;0;0;PROV10334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10335;;;;0;0;0;0;0;0;0;0;0;0;PROV10335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10336;;;;0;0;0;0;0;0;0;0;0;0;PROV10336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10337;;;;0;0;0;0;0;0;0;0;0;0;PROV10337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10338;;;;0;0;0;0;0;0;0;0;0;0;PROV10338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10339;;;;0;0;0;0;0;0;0;0;0;0;PROV10339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10340;;;;0;0;0;0;0;0;0;0;0;0;PROV10340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10341;;;;0;0;0;0;0;0;0;0;0;0;PROV10341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10342;;;;0;0;0;0;0;0;0;0;0;0;PROV10342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10343;;;;0;0;0;0;0;0;0;0;0;0;PROV10343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10344;;;;0;0;0;0;0;0;0;0;0;0;PROV10344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10345;;;;0;0;0;0;0;0;0;0;0;0;PROV10345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10346;;;;0;0;0;0;0;0;0;0;0;0;PROV10346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10347;;;;0;0;0;0;0;0;0;0;0;0;PROV10347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10348;;;;0;0;0;0;0;0;0;0;0;0;PROV10348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10349;;;;0;0;0;0;0;0;0;0;0;0;PROV10349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10350;;;;0;0;0;0;0;0;0;0;0;0;PROV10350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10351;;;;0;0;0;0;0;0;0;0;0;0;PROV10351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10352;;;;0;0;0;0;0;0;0;0;0;0;PROV10352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10353;;;;0;0;0;0;0;0;0;0;0;0;PROV10353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10354;;;;0;0;0;0;0;0;0;0;0;0;PROV10354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10355;;;;0;0;0;0;0;0;0;0;0;0;PROV10355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10356;;;;0;0;0;0;0;0;0;0;0;0;PROV10356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10357;;;;0;0;0;0;0;0;0;0;0;0;PROV10357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10358;;;;0;0;0;0;0;0;0;0;0;0;PROV10358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10359;;;;0;0;0;0;0;0;0;0;0;0;PROV10359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10360;;;;0;0;0;0;0;0;0;0;0;0;PROV10360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10361;;;;0;0;0;0;0;0;0;0;0;0;PROV10361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10362;;;;0;0;0;0;0;0;0;0;0;0;PROV10362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10363;;;;0;0;0;0;0;0;0;0;0;0;PROV10363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10364;;;;0;0;0;0;0;0;0;0;0;0;PROV10364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10365;;;;0;0;0;0;0;0;0;0;0;0;PROV10365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10366;;;;0;0;0;0;0;0;0;0;0;0;PROV10366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10367;;;;0;0;0;0;0;0;0;0;0;0;PROV10367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10368;;;;0;0;0;0;0;0;0;0;0;0;PROV10368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10369;;;;0;0;0;0;0;0;0;0;0;0;PROV10369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10370;;;;0;0;0;0;0;0;0;0;0;0;PROV10370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10371;;;;0;0;0;0;0;0;0;0;0;0;PROV10371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10372;;;;0;0;0;0;0;0;0;0;0;0;PROV10372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10373;;;;0;0;0;0;0;0;0;0;0;0;PROV10373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10374;;;;0;0;0;0;0;0;0;0;0;0;PROV10374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10375;;;;0;0;0;0;0;0;0;0;0;0;PROV10375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10376;;;;0;0;0;0;0;0;0;0;0;0;PROV10376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10377;;;;0;0;0;0;0;0;0;0;0;0;PROV10377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10378;;;;0;0;0;0;0;0;0;0;0;0;PROV10378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10379;;;;0;0;0;0;0;0;0;0;0;0;PROV10379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10380;;;;0;0;0;0;0;0;0;0;0;0;PROV10380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10381;;;;0;0;0;0;0;0;0;0;0;0;PROV10381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10382;;;;0;0;0;0;0;0;0;0;0;0;PROV10382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10383;;;;0;0;0;0;0;0;0;0;0;0;PROV10383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10384;;;;0;0;0;0;0;0;0;0;0;0;PROV10384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10385;;;;0;0;0;0;0;0;0;0;0;0;PROV10385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10386;;;;0;0;0;0;0;0;0;0;0;0;PROV10386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10387;;;;0;0;0;0;0;0;0;0;0;0;PROV10387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10388;;;;0;0;0;0;0;0;0;0;0;0;PROV10388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10389;;;;0;0;0;0;0;0;0;0;0;0;PROV10389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10390;;;;0;0;0;0;0;0;0;0;0;0;PROV10390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10391;;;;0;0;0;0;0;0;0;0;0;0;PROV10391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10392;;;;0;0;0;0;0;0;0;0;0;0;PROV10392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10393;;;;0;0;0;0;0;0;0;0;0;0;PROV10393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10394;;;;0;0;0;0;0;0;0;0;0;0;PROV10394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10395;;;;0;0;0;0;0;0;0;0;0;0;PROV10395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10396;;;;0;0;0;0;0;0;0;0;0;0;PROV10396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10397;;;;0;0;0;0;0;0;0;0;0;0;PROV10397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10398;;;;0;0;0;0;0;0;0;0;0;0;PROV10398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10399;;;;0;0;0;0;0;0;0;0;0;0;PROV10399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10400;;;;0;0;0;0;0;0;0;0;0;0;PROV10400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10401;;;;0;0;0;0;0;0;0;0;0;0;PROV10401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10402;;;;0;0;0;0;0;0;0;0;0;0;PROV10402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10403;;;;0;0;0;0;0;0;0;0;0;0;PROV10403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10404;;;;0;0;0;0;0;0;0;0;0;0;PROV10404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10405;;;;0;0;0;0;0;0;0;0;0;0;PROV10405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10406;;;;0;0;0;0;0;0;0;0;0;0;PROV10406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10407;;;;0;0;0;0;0;0;0;0;0;0;PROV10407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10408;;;;0;0;0;0;0;0;0;0;0;0;PROV10408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10409;;;;0;0;0;0;0;0;0;0;0;0;PROV10409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10410;;;;0;0;0;0;0;0;0;0;0;0;PROV10410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10411;;;;0;0;0;0;0;0;0;0;0;0;PROV10411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10412;;;;0;0;0;0;0;0;0;0;0;0;PROV10412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10413;;;;0;0;0;0;0;0;0;0;0;0;PROV10413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10414;;;;0;0;0;0;0;0;0;0;0;0;PROV10414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10415;;;;0;0;0;0;0;0;0;0;0;0;PROV10415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10416;;;;0;0;0;0;0;0;0;0;0;0;PROV10416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10417;;;;0;0;0;0;0;0;0;0;0;0;PROV10417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10418;;;;0;0;0;0;0;0;0;0;0;0;PROV10418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10419;;;;0;0;0;0;0;0;0;0;0;0;PROV10419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10420;;;;0;0;0;0;0;0;0;0;0;0;PROV10420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10421;;;;0;0;0;0;0;0;0;0;0;0;PROV10421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10422;;;;0;0;0;0;0;0;0;0;0;0;PROV10422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10423;;;;0;0;0;0;0;0;0;0;0;0;PROV10423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10424;;;;0;0;0;0;0;0;0;0;0;0;PROV10424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10425;;;;0;0;0;0;0;0;0;0;0;0;PROV10425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10426;;;;0;0;0;0;0;0;0;0;0;0;PROV10426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10427;;;;0;0;0;0;0;0;0;0;0;0;PROV10427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10428;;;;0;0;0;0;0;0;0;0;0;0;PROV10428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10429;;;;0;0;0;0;0;0;0;0;0;0;PROV10429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10430;;;;0;0;0;0;0;0;0;0;0;0;PROV10430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10431;;;;0;0;0;0;0;0;0;0;0;0;PROV10431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10432;;;;0;0;0;0;0;0;0;0;0;0;PROV10432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10433;;;;0;0;0;0;0;0;0;0;0;0;PROV10433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10434;;;;0;0;0;0;0;0;0;0;0;0;PROV10434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10435;;;;0;0;0;0;0;0;0;0;0;0;PROV10435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10436;;;;0;0;0;0;0;0;0;0;0;0;PROV10436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10437;;;;0;0;0;0;0;0;0;0;0;0;PROV10437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10438;;;;0;0;0;0;0;0;0;0;0;0;PROV10438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10439;;;;0;0;0;0;0;0;0;0;0;0;PROV10439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10440;;;;0;0;0;0;0;0;0;0;0;0;PROV10440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10441;;;;0;0;0;0;0;0;0;0;0;0;PROV10441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10442;;;;0;0;0;0;0;0;0;0;0;0;PROV10442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10443;;;;0;0;0;0;0;0;0;0;0;0;PROV10443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10444;;;;0;0;0;0;0;0;0;0;0;0;PROV10444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10445;;;;0;0;0;0;0;0;0;0;0;0;PROV10445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10446;;;;0;0;0;0;0;0;0;0;0;0;PROV10446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10447;;;;0;0;0;0;0;0;0;0;0;0;PROV10447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10448;;;;0;0;0;0;0;0;0;0;0;0;PROV10448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10449;;;;0;0;0;0;0;0;0;0;0;0;PROV10449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10450;;;;0;0;0;0;0;0;0;0;0;0;PROV10450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10451;;;;0;0;0;0;0;0;0;0;0;0;PROV10451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10452;;;;0;0;0;0;0;0;0;0;0;0;PROV10452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10453;;;;0;0;0;0;0;0;0;0;0;0;PROV10453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10454;;;;0;0;0;0;0;0;0;0;0;0;PROV10454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10455;;;;0;0;0;0;0;0;0;0;0;0;PROV10455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10456;;;;0;0;0;0;0;0;0;0;0;0;PROV10456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10457;;;;0;0;0;0;0;0;0;0;0;0;PROV10457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10458;;;;0;0;0;0;0;0;0;0;0;0;PROV10458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10459;;;;0;0;0;0;0;0;0;0;0;0;PROV10459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10460;;;;0;0;0;0;0;0;0;0;0;0;PROV10460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10461;;;;0;0;0;0;0;0;0;0;0;0;PROV10461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10462;;;;0;0;0;0;0;0;0;0;0;0;PROV10462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10463;;;;0;0;0;0;0;0;0;0;0;0;PROV10463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10464;;;;0;0;0;0;0;0;0;0;0;0;PROV10464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10465;;;;0;0;0;0;0;0;0;0;0;0;PROV10465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10466;;;;0;0;0;0;0;0;0;0;0;0;PROV10466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10467;;;;0;0;0;0;0;0;0;0;0;0;PROV10467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10468;;;;0;0;0;0;0;0;0;0;0;0;PROV10468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10469;;;;0;0;0;0;0;0;0;0;0;0;PROV10469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10470;;;;0;0;0;0;0;0;0;0;0;0;PROV10470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10471;;;;0;0;0;0;0;0;0;0;0;0;PROV10471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10472;;;;0;0;0;0;0;0;0;0;0;0;PROV10472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10473;;;;0;0;0;0;0;0;0;0;0;0;PROV10473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10474;;;;0;0;0;0;0;0;0;0;0;0;PROV10474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10475;;;;0;0;0;0;0;0;0;0;0;0;PROV10475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10476;;;;0;0;0;0;0;0;0;0;0;0;PROV10476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10477;;;;0;0;0;0;0;0;0;0;0;0;PROV10477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10478;;;;0;0;0;0;0;0;0;0;0;0;PROV10478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10479;;;;0;0;0;0;0;0;0;0;0;0;PROV10479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10480;;;;0;0;0;0;0;0;0;0;0;0;PROV10480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10481;;;;0;0;0;0;0;0;0;0;0;0;PROV10481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10482;;;;0;0;0;0;0;0;0;0;0;0;PROV10482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10483;;;;0;0;0;0;0;0;0;0;0;0;PROV10483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10484;;;;0;0;0;0;0;0;0;0;0;0;PROV10484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10485;;;;0;0;0;0;0;0;0;0;0;0;PROV10485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10486;;;;0;0;0;0;0;0;0;0;0;0;PROV10486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10487;;;;0;0;0;0;0;0;0;0;0;0;PROV10487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10488;;;;0;0;0;0;0;0;0;0;0;0;PROV10488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10489;;;;0;0;0;0;0;0;0;0;0;0;PROV10489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10490;;;;0;0;0;0;0;0;0;0;0;0;PROV10490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10491;;;;0;0;0;0;0;0;0;0;0;0;PROV10491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10492;;;;0;0;0;0;0;0;0;0;0;0;PROV10492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10493;;;;0;0;0;0;0;0;0;0;0;0;PROV10493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494;;;;0;0;0;0;0;0;0;0;0;0;PROV10494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10495;;;;0;0;0;0;0;0;0;0;0;0;PROV10495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10496;;;;0;0;0;0;0;0;0;0;0;0;PROV10496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10497;;;;0;0;0;0;0;0;0;0;0;0;PROV10497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10498;;;;0;0;0;0;0;0;0;0;0;0;PROV10498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10499;;;;0;0;0;0;0;0;0;0;0;0;PROV10499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10500;;;;0;0;0;0;0;0;0;0;0;0;PROV10500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10501;;;;0;0;0;0;0;0;0;0;0;0;PROV10501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10502;;;;0;0;0;0;0;0;0;0;0;0;PROV10502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10503;;;;0;0;0;0;0;0;0;0;0;0;PROV10503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10504;;;;0;0;0;0;0;0;0;0;0;0;PROV10504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10505;;;;0;0;0;0;0;0;0;0;0;0;PROV10505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10506;;;;0;0;0;0;0;0;0;0;0;0;PROV10506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10507;;;;0;0;0;0;0;0;0;0;0;0;PROV10507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10508;;;;0;0;0;0;0;0;0;0;0;0;PROV10508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10509;;;;0;0;0;0;0;0;0;0;0;0;PROV10509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10510;;;;0;0;0;0;0;0;0;0;0;0;PROV10510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10511;;;;0;0;0;0;0;0;0;0;0;0;PROV10511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10512;;;;0;0;0;0;0;0;0;0;0;0;PROV10512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10513;;;;0;0;0;0;0;0;0;0;0;0;PROV10513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10514;;;;0;0;0;0;0;0;0;0;0;0;PROV10514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10515;;;;0;0;0;0;0;0;0;0;0;0;PROV10515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10516;;;;0;0;0;0;0;0;0;0;0;0;PROV10516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10517;;;;0;0;0;0;0;0;0;0;0;0;PROV10517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10518;;;;0;0;0;0;0;0;0;0;0;0;PROV10518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10519;;;;0;0;0;0;0;0;0;0;0;0;PROV10519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10520;;;;0;0;0;0;0;0;0;0;0;0;PROV10520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10521;;;;0;0;0;0;0;0;0;0;0;0;PROV10521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10522;;;;0;0;0;0;0;0;0;0;0;0;PROV10522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10523;;;;0;0;0;0;0;0;0;0;0;0;PROV10523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10524;;;;0;0;0;0;0;0;0;0;0;0;PROV10524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10525;;;;0;0;0;0;0;0;0;0;0;0;PROV10525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10526;;;;0;0;0;0;0;0;0;0;0;0;PROV10526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10527;;;;0;0;0;0;0;0;0;0;0;0;PROV10527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10528;;;;0;0;0;0;0;0;0;0;0;0;PROV10528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10529;;;;0;0;0;0;0;0;0;0;0;0;PROV10529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10530;;;;0;0;0;0;0;0;0;0;0;0;PROV10530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10531;;;;0;0;0;0;0;0;0;0;0;0;PROV10531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10532;;;;0;0;0;0;0;0;0;0;0;0;PROV10532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10533;;;;0;0;0;0;0;0;0;0;0;0;PROV10533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10534;;;;0;0;0;0;0;0;0;0;0;0;PROV10534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10535;;;;0;0;0;0;0;0;0;0;0;0;PROV10535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10536;;;;0;0;0;0;0;0;0;0;0;0;PROV10536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10537;;;;0;0;0;0;0;0;0;0;0;0;PROV10537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10538;;;;0;0;0;0;0;0;0;0;0;0;PROV10538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10539;;;;0;0;0;0;0;0;0;0;0;0;PROV10539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10540;;;;0;0;0;0;0;0;0;0;0;0;PROV10540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10541;;;;0;0;0;0;0;0;0;0;0;0;PROV10541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
